Cycle\Fluorescence,A1SYBRGreenI,A2SYBRGreenI,A3SYBRGreenI,A4SYBRGreenI,A5SYBRGreenI,A6SYBRGreenI,A7SYBRGreenI,A8SYBRGreenI,A9SYBRGreenI,A10SYBRGreenI,A11SYBRGreenI,A12SYBRGreenI,B1SYBRGreenI,B2SYBRGreenI,B3SYBRGreenI,B4SYBRGreenI,B5SYBRGreenI,B6SYBRGreenI,B7SYBRGreenI,B8SYBRGreenI,B9SYBRGreenI,B10SYBRGreenI,B11SYBRGreenI,B12SYBRGreenI,C1SYBRGreenI,C2SYBRGreenI,C3SYBRGreenI,C4SYBRGreenI,C5SYBRGreenI,C6SYBRGreenI,C7SYBRGreenI,C8SYBRGreenI,C9SYBRGreenI,C10SYBRGreenI,C11SYBRGreenI,C12SYBRGreenI,D1SYBRGreenI,D2SYBRGreenI,D3SYBRGreenI,D4SYBRGreenI,D5SYBRGreenI,D6SYBRGreenI,D7SYBRGreenI,D8SYBRGreenI,D9SYBRGreenI,D10SYBRGreenI,D11SYBRGreenI,D12SYBRGreenI,E1SYBRGreenI,E2SYBRGreenI,E3SYBRGreenI,E4SYBRGreenI,E5SYBRGreenI,E6SYBRGreenI,E7SYBRGreenI,E8SYBRGreenI,E9SYBRGreenI,E10SYBRGreenI,E11SYBRGreenI,E12SYBRGreenI,F1SYBRGreenI,F2SYBRGreenI,F3SYBRGreenI,F4SYBRGreenI,F5SYBRGreenI,F6SYBRGreenI,F7SYBRGreenI,F8SYBRGreenI,F9SYBRGreenI,F10SYBRGreenI,F11SYBRGreenI,F12SYBRGreenI,G1SYBRGreenI,G2SYBRGreenI,G3SYBRGreenI,G4SYBRGreenI,G5SYBRGreenI,G6SYBRGreenI,G7SYBRGreenI,G8SYBRGreenI,G9SYBRGreenI,G10SYBRGreenI,G11SYBRGreenI,G12SYBRGreenI,H1SYBRGreenI,H2SYBRGreenI,H3SYBRGreenI,H4SYBRGreenI,H5SYBRGreenI,H6SYBRGreenI,H7SYBRGreenI,H8SYBRGreenI,H9SYBRGreenI,H10SYBRGreenI,H11SYBRGreenI,H12SYBRGreenI
11,0.4533485,0.4724044,0.4969693,-0.0008981726,1.597704,1.685311,1.1916,0.01465944,0.01891277,0.002432068,0.008789027,0.001739516,0.03095703,0.05152693,0.04153646,0.007939719,0.5676971,0.5645369,0.5043918,0.001724932,0.0009831968,0.02728263,0.000978124,0.004446711,-0.0006658027,-0.0003983387,-0.0004239138,0.02354628,0.08303225,0.06875896,0.06505547,0.01885389,0.02086117,0.0149743,0.008370057,0.009475715,0.0005662688,-0.0004579806,-0.001028867,-0.001234217,0.0162754,0.009077075,0.009054398,0.006507589,0.002377394,0.0001585562,0.0078854,0.01121807,0.01225179,0.001514664,0.0009521987,0.01154516,0.005053011,3.791483E-05,0.003151613,0.004428302,0.01679645,0.003446388,0.0008758483,0.01681383,0.001495956,0.001530326,-0.0006335603,0.006062981,0.001825291,-1.449646E-05,0.002626119,0.001536718,0.00198537,0.001571937,0.00162345,0.002345978,0.0004182741,-0.001179563,0.001024601,0.003482949,0.02414704,-0.000764673,0.008051608,0.0179546,0.001651238,0.000504704,0.0006380416,0.01749568,0.001236535,-0.0003090349,-0.0004712125,0.0006262254,0.00424505,0.001250488,0.003584099,0.001338188,-0.0004819581,0.0005298381,0.001914059,-0.000294352
12,0.8176084,0.8536465,0.8734556,0.001161504,1.902188,2.006315,1.427109,0.01455334,0.01935921,-0.0004242094,0.009646219,0.002192857,0.07075056,0.08937268,0.09477532,0.01020413,0.8581367,0.8450289,0.7529229,0.0005346916,-9.4191E-05,0.02748796,0.001137368,0.00410557,0.001504213,0.001784135,0.003780419,0.02501278,0.1514051,0.1363744,0.1140897,0.02026072,0.02053411,0.01582608,0.007270636,0.009299754,-0.003028884,-0.001927636,-0.002062453,0.0004982282,0.02445487,0.01524275,0.01611831,0.006809513,0.000459449,0.0003697154,0.005201807,0.009931824,0.01029728,0.0008664376,-0.000839529,0.01329418,0.005687818,0.001034645,0.004509236,0.005677873,0.01542132,0.002902454,0.0007327043,0.01838921,0.0002539,-0.0001035309,-0.0001461175,0.006019804,0.0003962956,-0.0001499134,0.003187303,8.144478E-05,0.002961702,0.0006634889,0.0008309587,0.0003771058,-0.0006052328,-0.0008524421,-0.000461025,0.00326508,0.02340179,-0.00251329,0.005678981,0.01946889,0.002083369,0.001360348,0.0008495328,0.01779559,0.0007769275,0.0002546445,-0.0003962652,0.0003700067,0.002444436,0.0003619544,0.002042613,0.001887014,0.001882021,0.0006504313,0.00237643,0.0007161802
13,1.312549,1.361274,1.357498,0.0004463318,2.177993,2.294583,1.643601,0.0152259,0.01968161,0.0006035017,0.01153069,0.0016095,0.1568446,0.1510926,0.1984342,0.01133481,1.165501,1.145278,1.019428,0.001003148,0.002272297,0.02816964,0.001903167,0.002978961,0.007510201,0.007731929,0.01294271,0.02574271,0.2660975,0.257363,0.2011888,0.02155245,0.02407201,0.01844774,0.008361317,0.01150991,-0.001812535,-0.002109981,-0.0006091655,0.000174477,0.04209419,0.02701086,0.02870968,0.007523634,0.001254734,0.00122941,0.005347833,0.01240031,0.01156823,0.001551314,-0.0005341865,0.01393915,0.004788619,0.0001363499,0.004555647,0.006351004,0.01720853,0.003953494,0.001251178,0.01853991,0.0007430704,0.001455298,7.738353E-05,0.007691826,0.00119846,-0.001051094,0.003091568,0.0009931369,0.002724053,0.0004281921,0.0009535514,0.001732376,-0.0006810607,-0.0001966509,2.219371E-05,0.004498049,0.02458886,0.001061143,0.006953667,0.01980005,0.001142382,0.002598783,0.0004163585,0.01693936,0.0003525619,0.001215607,0.0005433135,0.0009146192,0.001983132,-0.001214609,0.004129737,0.001806107,0.001879963,-0.0009258998,0.002414071,-0.001494968
14,1.861117,1.898278,1.844675,0.001150102,2.427504,2.555508,1.836928,0.01729516,0.01953486,0.002142569,0.01146941,0.001869006,0.3243657,0.2391888,0.3891873,0.01294133,1.491515,1.461877,1.302342,0.001535241,0.0008475561,0.02934911,0.003128266,0.00651356,0.01962057,0.02341587,0.03214351,0.02926479,0.4574462,0.4618248,0.3416145,0.0211343,0.0228879,0.01938623,0.008255842,0.01207585,-0.0005455167,-0.0001878066,5.44178E-05,-0.001092286,0.07237268,0.05444405,0.05508357,0.007216139,-2.546694E-05,-0.0008904625,0.006048248,0.01305938,0.01062267,0.0005502084,-0.001378993,0.01493634,0.004305298,0.001767713,0.006760695,0.007420194,0.0194979,0.005187138,0.001811793,0.02062558,2.260927E-05,-0.0007668559,-0.0009792643,0.006252659,0.001016441,-0.000390475,0.002032756,0.0009636931,0.002610463,0.0008527675,0.000156894,0.0008853393,-0.001253856,-0.001143383,0.0006107698,0.003155641,0.0225181,-0.0008603894,0.008550867,0.02025475,0.001364148,0.002966468,0.0009501824,0.01836102,5.445683E-05,0.0005804065,-0.0009462988,-4.26163E-05,0.001944265,0.0003850874,0.003968207,-0.0003861463,0.0006546866,0.001010263,0.001436948,-0.001218847
15,2.356982,2.384507,2.290861,0.002490538,2.648029,2.785103,2.009329,0.01789522,0.02199227,0.002058477,0.01444925,0.00198823,0.6104094,0.3364429,0.7020355,0.01433705,1.803315,1.768344,1.575658,0.0009979244,0.001472714,0.03150188,0.002746403,0.005072873,0.04967516,0.05500667,0.07242718,0.02989883,0.722533,0.7378466,0.5369994,0.02433163,0.02315393,0.02042906,0.009137542,0.01326664,0.000218839,0.0007189363,0.001890049,-0.0006591704,0.1287752,0.1033138,0.1010953,0.007129183,0.001209253,0.0001676528,0.008195138,0.01352301,0.01046103,0.0006758143,1.997628E-05,0.01498449,0.006097462,-9.555479E-05,0.005174136,0.006545738,0.01896772,0.005245944,0.0001991233,0.0198973,0.0004097138,4.537469E-05,-0.0006380893,0.006840724,0.0005727665,0.0002914632,0.00332721,0.002224918,0.00251711,-0.0002554996,0.0008633059,0.001490455,-0.0004714951,0.001122085,0.0006711098,0.004525173,0.02395232,-0.0003523506,0.006410163,0.02297528,0.00104165,0.002513163,0.001176551,0.01885867,0.0007568959,-0.001007079,-0.0002527418,-0.0002512485,0.002183203,0.0003536962,0.002001661,0.001050654,-0.0005832241,-0.0004185085,0.0008148023,-0.001843485
16,2.810926,2.829291,2.698858,0.002524236,2.842144,2.987948,2.166614,0.0185022,0.02244493,0.002245929,0.01280416,0.002759391,1.033951,0.4409743,1.129779,0.01575893,2.093642,2.050463,1.827724,0.001998757,0.002010607,0.03147316,0.001097669,0.00762332,0.1115922,0.1245282,0.1584452,0.03295946,1.004277,1.017889,0.7485329,0.02285985,0.02547476,0.02125771,0.009586868,0.01290311,0.004795712,0.007658039,0.01172799,0.0003956574,0.2261186,0.193433,0.1832029,0.00725337,0.002487353,0.002622321,0.007431734,0.01551517,0.01202954,0.0007404289,-0.002166777,0.01604165,0.004782811,-0.0002367255,0.007100339,0.00903081,0.02132588,0.005005737,0.003221993,0.02220591,0.0004442988,-0.0004943839,2.484761E-05,0.009020162,0.001978182,0.0007747827,0.00332597,0.00023399,0.004159074,-8.724634E-05,-0.0003074595,0.000323618,0.0007142934,0.0006781319,0.0002642766,0.004000013,0.02327211,0.0002483373,0.007227468,0.0224809,0.001853526,0.00279547,0.001759964,0.01743445,-2.214392E-06,-0.0002531261,-0.001507813,0.002775361,0.0007171076,0.0002541182,0.001874314,0.002135252,0.002416485,0.001977282,0.001629762,0.01162828
17,3.19524,3.210888,3.046231,0.002564237,3.01446,3.171072,2.305789,0.01951003,0.02327164,0.0002427252,0.01308892,0.0003779696,1.557554,0.548677,1.591052,0.01414812,2.353035,2.305793,2.056059,0.001426777,0.0006851114,0.03214736,0.001358592,0.005003192,0.2334785,0.2590099,0.3159638,0.03371405,1.308619,1.308322,0.9830301,0.02347764,0.02524532,0.02113455,0.008304436,0.01400828,0.01369142,0.0194463,0.02809021,0.0009553272,0.3847504,0.3471418,0.3229078,0.006698214,0.001487151,0.0003958997,0.00677153,0.01408223,0.009350944,0.000756033,-0.0004058044,0.01408746,0.004962716,0.0008453635,0.006847069,0.009364828,0.01980142,0.003092061,-0.0004098463,0.02188307,-0.0001230223,-0.0008967438,-0.0009858678,0.008760939,0.0004513282,0.001249921,0.003287691,0.001949442,0.00354568,0.0002690195,7.052274E-05,0.000877549,-1.258281E-05,0.001209312,0.000614108,0.004165158,0.02497195,-0.0005737358,0.01024312,0.0227947,0.0009226652,0.002914371,0.0003548327,0.01942226,0.0005419745,-0.0002170223,-0.0006549364,-0.0004654023,0.001384873,0.0004573064,0.003348372,0.001918071,0.002425912,0.001175141,0.001687951,0.008339848
18,3.511347,3.52256,3.333918,0.002383613,3.169578,3.336912,2.429516,0.01994273,0.02460329,0.00122406,0.01324839,0.0006042985,2.067737,0.6525484,2.023816,0.01562651,2.586474,2.534534,2.258681,0.001547558,0.0009486587,0.0331014,0.001291694,0.006880842,0.4549566,0.5021762,0.5878428,0.03609343,1.60943,1.537537,1.216511,0.02580774,0.02717399,0.02245938,0.009474055,0.01410733,0.0377111,0.04682939,0.06319244,0.0001554625,0.6266571,0.579565,0.5318894,0.007623953,0.001169764,0.002238455,0.007385857,0.01560184,0.009877681,0.0005037102,0.0002335981,0.01525426,0.005805367,0.0004326049,0.01031438,0.008541454,0.02217106,0.005478758,0.001483035,0.02208895,-0.000447557,0.0002832971,-0.0008755515,0.007805052,0.001141074,2.8832E-05,0.0009135408,0.002089503,0.004168614,3.289689E-05,-0.0007618566,-0.0002426143,0.001073389,0.0009869394,0.002044419,0.004427996,0.02324685,-0.000819958,0.008802757,0.02418762,0.001249513,-0.0008539988,0.001627542,0.01933416,0.0001871951,0.0004652514,-0.0009521015,0.0007123334,-0.0001034792,0.0007116481,0.001922811,0.002129632,0.003551168,-0.0003907064,0.0009812512,0.007198068
19,3.767408,3.777814,3.570331,0.003119535,3.306855,3.482383,2.541286,0.01979179,0.02389303,0.0004662961,0.01333626,0.001963951,2.532978,0.7516624,2.424672,0.01763411,2.794229,2.739164,2.442893,0.0002941979,0.00163713,0.03297529,0.0006229175,0.005131731,0.8073578,0.8774006,0.9802694,0.03814034,1.88845,1.773258,1.434862,0.02730186,0.02724505,0.02356563,0.00977536,0.01240892,0.08637394,0.1032489,0.1357225,0.00114517,0.9070466,0.847927,0.7723279,0.006777989,0.0007357569,0.001580913,0.006472158,0.01285739,0.009766113,-5.30252E-05,-0.0005057809,0.01575302,0.005461795,0.001341211,0.01055055,0.009190601,0.02350281,0.005444609,0.0001057539,0.02263761,-0.0009593563,-0.001252867,-0.000796558,0.009171241,0.0002154334,0.0003542449,0.0008359771,-0.0004620083,0.004461769,-0.0007351064,0.0004112894,-1.969055E-05,0.0006011312,0.001686848,0.001447653,0.003171684,0.02425009,0.001134025,0.01019791,0.02472722,0.002723919,0.0009803893,0.001640675,0.0187635,-0.0008732494,-0.0002800989,-0.0004799403,0.001122897,-0.001714736,-0.001406974,0.003659187,0.001095417,0.002238027,0.0001945357,0.0008841918,0.005155531
20,3.970616,3.984336,3.75728,0.001995893,3.436137,3.61224,2.649062,0.02105918,0.02523717,0.0007806714,0.0141546,0.001549404,2.949712,0.8434782,2.780429,0.0170567,2.979005,2.924665,2.607252,0.0007854185,0.0005563242,0.0335264,0.002129677,0.007740211,1.277064,1.365451,1.428928,0.04075123,2.145073,1.999339,1.636629,0.02521442,0.0282066,0.02395512,0.008215913,0.01382516,0.1877196,0.2154825,0.2745944,3.50638E-05,1.213951,1.139024,1.032562,0.007121569,0.0001040046,0.001099504,0.008201353,0.01504403,0.01096396,0.0005697745,0.0006613838,0.0150281,0.004231972,0.0001801984,0.0101983,0.01154646,0.02418141,0.004797098,0.0008349341,0.02532491,-0.001219164,-0.0002184899,-0.001042419,0.01004036,-0.0005657779,0.0001957959,3.199041E-05,0.0006396836,0.005369232,-0.0002765411,-0.0007767195,-0.001445452,0.003661672,0.003689758,0.00296912,0.003834085,0.02425593,-0.0008974595,0.01097515,0.0236892,0.001311878,0.0001708685,0.00145049,0.01882372,-0.0005586543,-0.0003087103,0.001353413,0.0003397586,-0.0004554364,-5.948138E-05,0.00231834,0.0008489918,0.002736742,0.001154217,0.0007183801,0.004079388
21,4.135303,4.145571,3.911409,0.002804939,3.548579,3.732515,2.741411,0.02085707,0.02605904,-0.0002480262,0.01558425,-0.001831457,3.299058,0.9311648,3.079233,0.01874729,3.145938,3.087364,2.755799,0.001524978,0.0003909584,0.0348717,0.001689967,0.006177817,1.781664,1.858384,1.858409,0.04219538,2.3736,2.204857,1.81551,0.02561899,0.02795851,0.02289538,0.009852001,0.01308859,0.37496,0.4195701,0.5150287,-0.001505081,1.53535,1.435723,1.301937,0.008603333,0.0007911206,-0.0001375341,0.005681905,0.0127542,0.0119546,-0.002126022,0.001653265,0.0149005,0.006076165,0.0006415159,0.01171324,0.01078058,0.02364726,0.004261866,0.0008019595,0.02491237,-0.0006860224,-5.745728E-05,-0.0008963777,0.01083354,0.0006244925,0.0005353339,-0.001261744,0.002481987,0.004188362,-0.0005684372,-0.002061476,-0.001330657,0.005784885,0.006147594,0.006385283,0.003581548,0.02595665,0.002260604,0.01090519,0.02452967,-0.0005906475,0.001333536,0.000977644,0.01887996,-0.0007768186,0.001175964,0.0008539088,-0.0008844159,-0.00101616,-0.0004097935,0.001508074,0.001059311,0.001852589,-0.0005519803,-0.0008500177,0.003344434
22,4.261769,4.277481,4.036073,0.002728329,3.650971,3.83486,2.824908,0.02086966,0.02541684,0.0007967708,0.01540143,0.0003873599,3.590964,1.009875,3.32885,0.0204956,3.299703,3.242737,2.892695,-0.0001759098,0.002244122,0.03551784,-0.000348523,0.008304657,2.244408,2.316835,2.267876,0.04475508,2.57649,2.399798,1.980263,0.02797256,0.02725981,0.0244969,0.01030795,0.01594206,0.6915044,0.7468097,0.8788978,0.0002027906,1.842812,1.71561,1.556645,0.006197888,-0.00061415,0.002182318,0.005860846,0.01555189,0.01219586,0.0003123698,0.0004820271,0.01707168,0.005058036,0.00182116,0.0111061,0.01191727,0.02460027,0.00529718,-0.0006445537,0.02463927,-0.001915468,-0.002243758,-0.0009203317,0.01185541,-0.0007604978,0.0003201507,0.0009349986,-0.0001166084,0.004764738,-0.001381108,-0.0006749186,-0.001835596,0.01017649,0.01129007,0.01060098,0.003238509,0.02503632,0.002811773,0.01049785,0.02418436,-0.0002287347,0.002227629,0.001734621,0.01874293,-0.0002000029,-0.0004752715,-0.0008755673,0.001954178,-0.000353409,0.0007266523,0.001371811,0.0008701363,0.002523589,-0.0006187076,-0.0001635483,0.00250144
23,4.35867,4.381307,4.136154,0.002911428,3.742085,3.930887,2.897182,0.02219945,0.02596329,0.001120299,0.01362487,0.001193453,3.829662,1.080863,3.533293,0.01935164,3.436418,3.378683,3.01952,-0.001719516,0.0006043608,0.03477007,0.0007310804,0.007348171,2.667423,2.738331,2.636635,0.04537378,2.760028,2.57873,2.12894,0.02666638,0.02905818,0.02286754,0.009424191,0.01561508,1.142486,1.192777,1.331203,0.0005554279,2.121023,1.973385,1.79139,0.007810106,-0.000953509,0.001787887,0.006615985,0.01518616,0.01022636,0.001010324,0.000602566,0.01516942,0.005686216,0.001627895,0.01048799,0.01105347,0.02704882,0.004489831,0.0004831626,0.02733095,-0.0001534271,-0.000827095,-0.0003651805,0.01092289,-0.001399331,-3.179926E-05,-0.001005657,0.0005314105,0.005388635,-0.0004937083,-0.000397315,-0.00150461,0.0196701,0.02289198,0.02196759,0.00145529,0.02560859,0.001950105,0.009663208,0.02499721,0.001291702,0.0007271638,0.0003344489,0.01954285,0.0007113314,0.000707837,0.002151722,0.001543024,-7.517654E-06,-0.0001650484,0.0006678105,0.001804153,0.002692093,0.0004645653,-0.001951533,0.0006146237
24,4.433152,4.456177,4.211102,0.004045745,3.822235,4.012943,2.967344,0.02380573,0.02668049,0.002093091,0.01541456,0.001382536,4.021336,1.149771,3.701586,0.01965014,3.561338,3.504872,3.12999,0.001253541,0.0003734073,0.03634039,0.000214241,0.008790907,3.038191,3.098576,2.956574,0.04725434,2.926076,2.74341,2.267412,0.02768714,0.02990113,0.0230548,0.009145927,0.0178221,1.660243,1.677098,1.770309,5.904728E-05,2.373043,2.206658,2.005456,0.006629968,0.0003459991,7.953244E-05,0.006983568,0.01629899,0.01141845,0.001582484,0.001245151,0.01642156,0.006008626,0.0008975511,0.01180004,0.01152597,0.02836923,0.004668804,0.0004279133,0.02474916,-0.0003918522,-0.0008646603,-0.0002680301,0.01144967,-0.0004635407,0.0005374016,-0.001770684,-0.0001278576,0.004866378,-0.001471417,-0.00108898,-0.001185926,0.03945366,0.043267,0.04639368,0.003235641,0.02778426,0.002906454,0.01012582,0.02570403,-0.0003406474,0.0007657746,0.0003079097,0.01783646,0.001320897,0.001425932,0.003930554,0.001947791,-0.001531659,0.001112697,0.0001005433,0.002062391,0.0007070436,-0.0009847239,-0.002420168,-0.0004843461
25,4.493573,4.511776,4.266928,0.0005916657,3.896284,4.088074,3.02856,0.02177001,0.02665307,0.001470794,0.01631085,0.001837052,4.175439,1.211505,3.84463,0.01956435,3.675042,3.619032,3.231821,0.001695094,0.00011793,0.03694059,0.0009134361,0.007812315,3.344038,3.399996,3.225071,0.0476037,3.075598,2.894521,2.393611,0.02868672,0.03108463,0.02469038,0.009750435,0.01492395,2.15128,2.126753,2.1881,0.001604119,2.595066,2.417133,2.194386,0.008176353,0.0001717099,0.001417611,0.005732956,0.01468627,0.01236017,0.0005966377,0.001612744,0.01682253,0.006277904,0.001861038,0.01118143,0.01273009,0.0287208,0.006631864,-0.0001541019,0.02627052,0.0005194116,-9.20737E-05,0.0003986021,0.01073205,-0.0005138235,0.001203085,6.084932E-06,0.0008281493,0.004288851,0.001034801,0.001909513,-3.169953E-05,0.07464338,0.08161193,0.08660067,0.003656703,0.0274119,0.002616864,0.01210718,0.02693219,5.195434E-05,0.0004317729,0.0001474786,0.01817416,0.002300021,0.001712326,0.005862223,0.00205602,-0.0001136992,-0.0004311207,0.001992232,0.0002403965,0.002420938,0.0003500915,-0.001816296,-0.002301716
26,4.533377,4.563491,4.312325,0.001372354,3.962735,4.15383,3.082437,0.02203521,0.02467198,0.001082207,0.0138642,-5.889653E-05,4.303535,1.26835,3.960255,0.02130218,3.778856,3.724056,3.327895,-0.001150222,-0.0001455303,0.03738701,0.0006998786,0.00659833,3.597145,3.648955,3.456135,0.04895167,3.213037,3.038691,2.511683,0.02673888,0.02969994,0.02404993,0.009030979,0.01595931,2.604361,2.543779,2.572677,-0.0004926148,2.79088,2.609832,2.369676,0.005915965,-0.0007980693,-0.0005032981,0.006830582,0.01559278,0.01270791,0.001032116,0.0009349797,0.01578886,0.004417439,0.0005803141,0.01060634,0.01162393,0.02899022,0.004612984,-4.379622E-05,0.02739314,0.001342707,0.0004135166,0.001678366,0.01029599,0.0001902826,0.0002197188,-0.002811518,2.873565E-05,0.003046493,0.006075774,0.006216859,0.003850515,0.1393941,0.149214,0.1584543,0.00295801,0.02870363,0.00142953,0.01278441,0.02614066,0.0002724763,3.21823E-05,-0.0001716395,0.0193246,0.004420523,0.004186215,0.01026883,0.001470778,0.0002881006,-0.0001061061,-0.0005762258,0.0007158092,0.001941654,-0.0008316991,-0.0009348346,-0.003587327
27,4.561272,4.589122,4.344585,-0.000363357,4.02234,4.209017,3.132315,0.0220782,0.02632723,0.0009730963,0.01569615,0.003038881,4.394801,1.32317,4.047556,0.01958528,3.870455,3.818663,3.413551,-0.001381254,0.0003364812,0.03595194,0.001213255,0.005484866,3.804955,3.850999,3.648657,0.05029007,3.337344,3.169509,2.62176,0.02770491,0.03061818,0.02436742,0.008351685,0.01476354,3.003057,2.905441,2.900365,-0.001261752,2.964228,2.784019,2.527816,0.007885017,-0.0006996835,-5.892693E-05,0.004283678,0.01533044,0.01207085,0.001050457,0.00139022,0.01769469,0.005842089,-5.08106E-05,0.01162936,0.01251736,0.0292566,0.005247268,-0.001698608,0.02535825,0.004469534,0.004215971,0.002306486,0.009969584,-0.001353688,0.001241318,-0.002163067,2.089542E-05,0.004760952,0.01593689,0.01536789,0.01233227,0.250003,0.2628311,0.2765884,0.00269673,0.02809642,0.001915325,0.01056396,0.02579649,-0.0008337697,0.0009268406,0.0002084565,0.01798818,0.01179495,0.008582172,0.01998014,0.0005669469,-0.0007972334,0.0006416459,0.0002238522,-0.001719112,0.001810385,-0.0001548905,-0.002142196,-0.003411869
28,4.580384,4.612492,4.366368,-0.001537414,4.073325,4.259116,3.176747,0.02147448,0.02655223,-0.0003143304,0.01497688,-0.001779139,4.469347,1.369478,4.117868,0.01810952,3.953683,3.909006,3.492828,-0.001326178,0.000143751,0.03879494,-0.0006095984,0.004062604,3.970797,4.021181,3.807549,0.05204575,3.45006,3.28935,2.720543,0.02969806,0.03061722,0.02291479,0.008622213,0.01484993,3.346036,3.208933,3.177372,0.001158183,3.123041,2.940398,2.675622,0.007848288,-0.001271718,0.0005191741,0.003102516,0.01482773,0.01242664,0.0004185864,0.001032545,0.01608209,0.005256873,0.00076802,0.01155697,0.01256777,0.03033614,0.00375653,-0.000358981,0.0273295,0.01191491,0.008732812,0.007848819,0.011097,0.001623648,0.00646268,-0.002600723,0.0001532011,0.004720443,0.03985007,0.03827439,0.03035334,0.4171084,0.4327226,0.4445752,0.003653827,0.02688145,0.002496036,0.01130907,0.02661445,0.0006241922,-0.0003056152,0.000231507,0.01884051,0.02616623,0.01922727,0.0409387,0.001267101,0.0005307984,-1.112036E-05,-0.0006227656,-0.000831133,0.001683135,-0.001853472,-0.0002670572,-0.003749485
29,4.594702,4.627962,4.382705,-0.00086325,4.118411,4.304322,3.211892,0.02291716,0.02655561,-7.501104E-05,0.01621695,-0.0006150503,4.52846,1.415234,4.174001,0.01952312,4.031281,3.986366,3.566337,-0.0007035434,-0.0002024057,0.03911846,-0.002559253,0.003996467,4.105712,4.155848,3.942173,0.05274748,3.553633,3.399269,2.812641,0.02992397,0.03083125,0.02331228,0.009792631,0.01407331,3.620188,3.460449,3.408602,-0.0009887572,3.228408,3.088494,2.804008,0.005772116,-0.0007074181,-0.0008108225,0.003084918,0.0133913,0.01232428,-2.486138E-05,0.001057833,0.01654824,0.004085551,6.093702E-06,0.01106511,0.01109511,0.03062117,0.005374875,-0.0005117573,0.02753251,0.02694786,0.0220965,0.01559062,0.01220764,0.003134745,0.01117039,-0.00127991,-0.0004046955,0.003040403,0.08566762,0.08334498,0.06623671,0.6296145,0.6421962,0.6456695,0.001774748,0.0270975,0.0044648,0.009811775,0.02634768,-0.0004480763,-0.0006317011,-0.0007620304,0.01762912,0.05356144,0.04076992,0.07651073,0.000415503,-0.0007542423,0.001235538,-0.002551991,0.0008832175,0.002772214,0.0006392667,-8.031133E-05,-0.00521125
30,4.60167,4.642418,4.394927,-0.000717957,4.157725,4.341326,3.245356,0.02311856,0.02617325,0.001058877,0.01393204,-0.0008124603,4.570933,1.456234,4.220232,0.0209032,4.097551,4.060241,3.630946,-0.001426074,-0.0002474066,0.03935357,-0.0002396443,0.005701488,4.214969,4.265527,4.049607,0.05406299,3.646399,3.501518,2.895286,0.03010223,0.02983671,0.02405033,0.008665271,0.01521365,3.851867,3.666312,3.60266,-0.0002391881,3.330865,3.224574,2.927877,0.006886383,-0.0004811455,-0.0006741389,0.0003588531,0.0142524,0.0114852,-0.001152829,-0.00051286,0.01670124,0.004533964,-0.0002680788,0.011754,0.01210021,0.03129499,0.005250368,0.000281839,0.02624725,0.05983783,0.0469357,0.03482777,0.009337655,0.008883318,0.02296589,-0.0002240355,-0.001734219,0.004710842,0.179126,0.1731679,0.1414553,0.8726059,0.8829295,0.8757393,0.005165638,0.02578666,0.005631597,0.008994822,0.02755062,-0.001306615,-0.0002939825,-5.464264E-05,0.01773753,0.1094808,0.08463936,0.14341,-0.0003409222,0.0003733711,0.0006872227,-0.001865921,-0.0009057857,0.0006487647,0.002481868,0.002381246,-0.002968421
31,4.610022,4.65145,4.403108,-0.001561699,4.196031,4.376048,3.278076,0.02248841,0.02642471,-0.0003457105,0.0158852,-0.001243285,4.598996,1.493822,4.253443,0.02002611,4.158824,4.125563,3.692284,-0.001563957,-0.001866618,0.0388815,-0.001800703,0.005558225,4.300888,4.349216,4.139672,0.05577604,3.732199,3.591645,2.974886,0.02976621,0.03073764,0.02376998,0.009643831,0.01509125,4.039916,3.838015,3.761214,-0.0009363252,3.447866,3.344772,3.039146,0.006417554,0.0009873761,0.000155657,-0.0003154216,0.01293913,0.0123049,-0.001724791,-0.0002430583,0.01542697,0.004910434,0.0004537617,0.01246795,0.01238075,0.03074111,0.004606919,0.0007407131,0.02555673,0.1236764,0.09755741,0.07443567,0.00957292,0.01826288,0.04285114,0.003857646,-0.0007205817,0.003774678,0.3519019,0.3357405,0.2792606,1.131006,1.138847,1.117,0.00332756,0.02657529,0.004152743,0.0120103,0.02580022,-0.0002010332,5.78715E-05,-0.0005324476,0.01704181,0.2048232,0.1586987,0.2482479,0.0001172481,0.004486806,7.046118E-05,-0.00278344,-0.001769478,-0.0002348113,0.007589896,0.009362581,-0.003146846
